"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","Hà Nội","Ha Noi",,,,,
"02","Long Biên","Long Bien",,,,,
"03","Gia Lâm","Gia Lam",,,,,
"04","Cầu Bây","Cau Bay",,,,,
"05","Phú Thụy","Phu Thuy",,,,,
"06","Lạc Đạo","Lac Dao",,,,,
"07","Tuấn Lương","Tuan Luong",,,,,
"08","Cẩm Giàng","Cam Giang",,,,,
"09","Cao Xá","Cao Xa",,,,,
"0a","Hải Dương","Hai Duong",,,,,
"0b","Tiền Trung","Tien Trung",,,,,
"0c","Lai Khê","Lai Khe",,,,,
"0d","Phạm Xá","Pham Xa",,,,,
"0e","Phú Thái","Phu Thai",,,,,
"0f","Dụ Nghĩa","Du Nghia",,,,,
"0g","Vật Cách","Vat Cach",,,,,
"0h","Thượng Lý","Thuong Ly",,,,,
"0i","Hải Phòng","Hai Phong",,,,,
