"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","คลองบางไผ่","Khlong Bang Phai","0.00","","","th10918",""
"02","ตลาดบางใหญ่","Talad Bang Yai","1.27","","","th232874",""
"03","สามแยกบางใหญ่","Sam Yaek Bang Yai","2.83","","","th10918",""
"04","บางพลู","Bang Phlu","4.4","","","th10918",""
"05","บางรักใหญ่","Bang Rak Yai","5.6","","","th10918",""
"06","บางรักน้อย-ท่าอิฐ","Bang Rak Noi Tha It","6.85","","","th10918",""
"07","ไทรม้า","Sai Ma","8.1","","","th10918",""
"08","สะพานพระนั่งเกล้า","Phra Nang Klao Bridge","9.57","","","th10918",""
"09","แยกนนทบุรี 1","Yaek Nonthaburi 1","11.2","","","th10918",""
"0a","บางกระสอ","Bang Krasor","12.46","","","th10918",""
"0b","ศูนย์ราชการนนทบุรี","Nonthaburi Civic Center","13.36","","","th10918",""
"0c","กระทรวงสาธารณสุข","Ministry of Public Health","15.15","","","th10918",""
"0d","แยกติวานนท์","Yaek Tiwanon","16.35","","","th233523",""
"0e","วงศ์สว่าง","Wong Sawang","18.07","","","th10918",""
"0f","บางซ่อน","Bang Son","19.36","","","th398525",""
"0g","เตาปูน","Tao Poon","20.94","","","th974809",""
